MW,LogP,HDonors,HAcceptors,Solubility,SMILES
502.83192451311527,2.5541019715601734,5,2,77.91097657652438,ClBrBrOBrClNCNBr
371.7189483445653,4.474180073700146,0,5,62.29879689526023,NCNClBrBrClBrCl
550.3017529096472,0.2639731340339994,5,3,110.14606198572744,CClClCONOClCN
420.77702334406166,2.7377995013808967,3,5,85.10621372564403,BrNBrNBrClN
481.93175252115446,2.7893613205551238,2,2,76.60250892560363,ONOCNClCCl
759.0253661435676,3.3986781344916857,2,3,31.81052699052596,NNOCCCNCl
370.271846460542,-0.2105938892364411,5,8,140.55925067970628,ClBrCON
772.83339467674,3.294949788092532,1,4,31.81332919719864,OONNClClCCC
733.7454493692446,4.454195123993846,4,6,17.378566762280325,OCCNCO
237.0537943525075,0.0780986532214518,4,9,152.39996481891237,CCBrCNOCNN
148.55291061261582,0.4252599495432658,4,1,157.67655368103527,NOClCClClClN
170.54460096419865,4.828370564249838,3,4,81.5424154753112,COOON
112.7552779560848,0.0858617162569386,4,8,167.80789498454044,BrBrClNBr
166.11007252914987,4.126310560217474,2,10,93.79773159689836,OClNCNOClCCBr
578.1047413914498,1.9536671386882087,3,2,78.5091216812653,NCCOCBrOClOO
149.8320539221603,0.4833864464190622,0,8,156.54788581941227,NNOOCBrClCOBr
323.28294120563294,4.224499407635069,4,10,72.51464222204474,NNCNNNNC
691.4127176786182,1.671831530015993,4,5,69.04288478990618,BrOOBrBrCBr
116.2903550150781,2.088904123578141,0,3,133.98197023014623,ClBrClOCOBrN
670.127937812255,1.1554002163985944,4,6,80.31067083349154,ONCClClBrCN
297.29834234138,2.5577051086095643,0,7,103.54262206383478,OCBrCClBr
182.71537933515935,-0.0188567644898633,3,5,160.8081903246028,ClCCOClOClClCBr
587.7160157549055,1.3464892199105645,2,4,87.42734436546074,COBrBrClBrN
540.2599927459188,4.816473934011725,0,5,35.5262686732314,NNClClBrNCNClN
714.2304094689371,0.5488005962067652,1,4,84.9078555462701,NCCCBr
614.5497306627201,2.940419987247753,0,7,57.50761721303077,OClONC
662.436651269394,0.9511403853481692,4,0,84.67641216885626,OOBrBrClBrBrNC
297.4242007999145,3.640838754119604,3,10,85.47466233135063,BrBrCNON
224.207680645806,-0.214758035689901,5,6,158.88667384743923,NNCClClClN
625.4303261486008,4.818926270471268,3,9,24.83910472357044,NNNNNNBr
664.7843174870848,1.7227372483018355,5,9,71.52300617575048,NOCClNBrBrCl
793.3535994004714,0.4163027800787837,0,10,77.22575374029469,NCCBrClNCl
388.83237383799855,-0.5590195160199241,2,1,144.04627853724892,NOONCl
360.4126600549482,0.0185474305252444,1,8,137.9726269843774,OClClBrBrBrCClBrBr
643.4890725193978,2.118643691336106,3,0,67.5864710794735,ClBrCCNCOCl
338.5624781771125,1.022019058587718,4,10,123.9793725847323,CNClCCCCClO
751.5301279224954,3.973300195295657,5,9,23.17039742142713,ClCCBrBrC
700.8889262901083,1.5853251419708356,4,5,69.30013184755587,NClCClCNCCl
400.2958191625128,0.4922856355257794,2,8,125.09159534592293,NClCNBrNClO
625.6097474540481,2.70286991962418,5,0,60.08428290784098,NBrCClCl
628.1800118592777,3.240663301312675,3,3,50.799776829045705,CONOCN
172.18670818515284,0.0022514474056991,0,3,161.7724706867609,ClCBrCCl
731.7870346756966,0.0057152977299059,4,8,91.76469903670616,OCCCOClCNO
453.6766607135,-0.7799714383987422,2,10,139.6232747174582,NBrCNON
678.5202262754192,3.4184120903938435,3,4,41.54477020900854,BrNCCBr
324.03472072142824,2.9828271657308303,3,4,93.11520714764096,ONCONBrClBrO
726.8662599473404,1.8477852544988835,3,5,61.67862993160107,NOOONOOC
372.4411751139142,4.065022693815183,3,0,69.02780821384101,OClClCCClC
107.58635603620884,3.834020917700319,5,0,105.9846902004686,ONBrCNOClClBrCl
733.7673834934845,2.512126186380513,3,8,49.743640623639216,OCCOCCNO
163.9006737502935,4.209627683079551,4,2,92.68528772988746,COONBrNCl
323.51954631329045,0.2350472602206095,2,3,138.97593570716188,COBrCNOBrCCl
765.0433769355634,-0.3284822836136327,5,0,93.1776159432818,NClClBrClClNOO
765.4250028562893,0.6184976691019377,3,8,77.34691349126487,CNNClBrClBr
501.40652168630027,-0.6574788634641109,1,7,131.61549918028098,NOClNBrNCCOCl
542.2860485188595,2.187017168006192,1,1,79.09729113503936,OBrCNNClBr
413.91186538482384,4.619634153769769,2,7,54.60044759740087,CONClClONCl
305.2475401886452,-0.7639387559889421,0,6,157.9097034095684,CClBrClClBrC
330.0651817589412,-0.2673405159398392,0,10,146.53086087912968,ClClONClNCC
570.7629192539268,1.7131941697006114,5,5,83.43473226491562,BrCNCClO
626.662170606376,4.6032501051674295,5,0,28.279726921412507,OCBrClC
654.1053306080939,0.896936629860503,5,6,86.6212231763132,BrBrNNONOBrClO
652.7326999561877,2.0434088521303546,0,9,67.68493163663729,NClCNBrBrOC
163.84427213408327,-0.7505628456976474,1,6,175.3621800782004,BrCBrClO
446.094213291807,-0.1099407942274668,0,8,129.40390324231524,ClNClClNCBrNBr
140.291132011651,4.919780737753081,4,0,83.80059620265892,NBrBrOClClNN
484.6702176266149,4.790712178616273,3,1,42.90435315306859,OONBrOCNO
409.0713509613639,-0.9703601143935424,5,10,148.37208303638857,OOBrNOO
721.3929279308098,4.710870712539434,1,8,14.644705466324876,ONCClClCBrBrCl
345.6405087864551,2.834719626893002,2,8,92.88294262014308,NNCBrClBrBrClBr
181.9469114993241,4.207509767120133,2,5,90.46480661058229,ClBrCCCCl
200.0941774369851,1.7284391338031546,3,5,129.51424225699094,BrONONBrC
633.0574422022306,2.093576171475501,1,3,69.30821686679614,BrBrCClBrO
532.7526443213827,1.933079481541521,0,3,84.52126143413514,BrCNONClCN
170.7858732859532,3.001185545276626,0,4,111.96534008464542,NNNBrCClNClN
158.8747642804982,-0.1620924714621225,4,2,166.1755289893064,ClCBrClOBrC
590.6783920213841,-0.8201584607639323,4,0,123.1678420100592,CCCBrNCBrBrON
150.93410445493546,0.8475796495471455,0,0,150.34024278401398,BrClClCClOOCl
675.3020415032494,3.22808457641988,2,6,45.119168538429165,BrNNBrNClONO
594.3695590095474,0.2111207127376901,5,0,105.51845991151174,CClCCBr
156.94414644932982,3.040594599949504,2,0,113.03873836134204,OOBrNNCBrN
159.38639985963434,4.819472276643623,4,2,83.08549540681865,NClClBrOO
790.6477049508228,-0.4365957052634897,3,9,91.77896530220532,BrOOClClClClOClO
361.9895570292842,3.035612709350758,0,3,87.49109354882683,CClCBrOCC
359.44950294682366,1.662501315827427,4,3,110.69379020118993,COCBrBr
668.9596970802518,4.208853526265032,4,1,29.565812427217995,OONClBrBrCBrO
763.0740041687011,0.0628987366843154,5,0,86.90077053417376,ClOCNCCCl
790.2007446760097,3.155755713356987,0,2,31.962311692882345,BrCClNNCClN
627.3647296812592,4.0286917378886615,5,10,37.76787982503158,OOClBrCl
363.381709871641,4.667685316844139,0,3,60.115864318642565,NClClBrNONNCl
158.45050168906812,3.0994881697378744,5,2,111.8688844599019,ClCOBrClClCN
644.0028411492058,1.983048584050564,2,7,69.78216845550655,BrNOOOBrBrClNN
490.8829748150635,2.707083441207283,3,9,76.85490412799567,ClCClNOC
396.9554064728834,4.213429906872309,3,0,63.49007574301775,BrONOOCl
734.4480695663152,2.4236584798329783,0,1,51.133016640327625,BrCOONBrBrBrClN
177.83823761430594,-0.8176776418189788,1,6,174.73151432852808,BrNOClNClBr
444.8375730036014,4.585692173041867,4,3,51.300433823852046,ClBrOOClC
107.94755133719336,3.1371605061893666,4,7,117.55388097969472,OOClNNBrClON
428.0624493958884,3.059080314663479,0,10,78.84085524778929,OClONCO
139.41229297728614,0.294050914386303,5,2,161.0059481380675,ClOClCClClClCC
183.17254138765037,2.953312821395943,1,5,111.21488530327798,NBrOOCCNBrBr
182.26837274397343,1.3631864339249509,2,8,137.83001284158746,OCOCClCl
554.4472114812445,2.9073978622489527,5,0,65.57080086069521,ClCOBrClClClO
622.2314154857963,-0.3604418181520556,5,0,111.5617700334764,BrCCNOCBr
508.3581355680117,2.947071827618216,0,7,70.67070259369494,ClCOCBrBrCBr
773.5207839321794,4.996482354624,0,2,3.368529431410915,ClCClOCl
362.4094056665928,-0.7107277668366638,4,4,149.8776204056203,ClNNNClCNCCC
299.9984603973025,4.863045105327904,0,0,64.78277402820544,NNBrBrCO
708.0193897326222,1.441447764337224,0,4,70.80678021113516,OBrOClClClClN
256.51708696361686,4.224520702023555,0,10,80.86001909582198,NNBrOCBr
774.2557776084279,3.694312904349641,4,5,24.979479393119163,CNClOOCOCl
108.50813228287144,2.402097565920007,2,7,129.73485736597428,ClBrONOBr
778.9151786953473,3.430695255507959,2,2,28.790681737948944,BrBrNBrONNO
130.21193836540328,4.271093367808088,0,2,95.8719515741898,COONOOBr
723.8001795886497,1.424841929906198,4,10,69.11094538631549,NNOBrN
469.3907763604099,0.9621989693794322,2,10,108.62283679862487,CBrOOONOClBr
795.0753572835102,3.0055603133815083,5,9,33.85624178320275,BrClNCOOBrNClN
151.6575953147792,3.8470756516475513,2,8,100.25820639152674,COOBrClOCl
487.69799908092455,3.573710808659694,2,3,62.80923663722287,OOClNBr
778.5117749333692,3.786881893151807,4,3,22.9046632474654,OBrNBrNCC
466.16849091910416,1.6134998888775982,5,6,98.17060715381868,OONNC
540.5790466946837,3.90700529705013,4,1,50.644197545662365,BrNClClClNBrNOCl
587.024082289232,-0.2787456677763493,0,7,114.60108417678516,CCNOBrO
418.1787453374413,2.266934587765097,3,5,93.27874703673488,CNOCBrCBrCBrBr
539.2906560588444,-0.9654480370112706,2,2,132.01280194283228,COClOBrClNOO
509.02001834617016,0.9475149794016218,3,8,103.91391471670173,OOONCBrBr
730.8106073436923,1.198769209228387,4,4,72.00252059489868,BrNCCN
131.81246623902052,1.3770361496555323,4,7,143.90617255919688,COOCClClOO
296.6742327145612,3.1728032401391726,4,6,93.36900024169364,OOCBrBr
765.2880388535912,1.3313486076220746,3,7,65.48318501626653,ClCCBrCN
723.1846487236414,1.692161735735184,4,6,64.73255664729176,ClCCCCON
418.95972694999904,0.4252647852459648,0,2,123.87562104381738,CCCBrClCCBr
534.0928184610757,1.2395107497760405,4,1,95.91321852943152,CClCCClCCOCl
294.16682808679286,0.3636177635789088,1,6,140.50218376283573,NBrOBrNOOBrOBr
231.6848118066329,-0.5608244573893382,3,2,163.71980614732652,CBrNBrCNO
424.5888834579875,2.620691560288267,1,2,86.58153022961378,OCOCCClCl
347.34655961823694,3.0092767913300973,4,1,89.76040019221875,NClClBrN
508.55927829561045,2.716942076057687,0,3,74.48105561208725,NBrCCNBr
154.41424587548937,1.780964262803434,2,7,134.34881488550658,ClBrClNClONCON
782.0763653663165,1.2787146810753791,5,0,64.26187631128745,BrClCCBrCOO
790.347521135722,4.180001897430952,5,0,14.873194900852225,OCClOCNNOC
588.7131998138216,2.114490710817308,4,4,74.50267150965051,CBrBrNOO
475.26745644088425,1.8750912657783856,0,10,92.67338018191636,OCCCNBrClO
316.6693314004294,-0.8461476051613859,3,4,157.85212699430275,ClNClBrClBrO
669.656513794864,1.047486965756938,1,10,82.16815301302636,CClNNNCClNBrN
579.3118207877155,1.2811737127151424,1,0,89.56646052294985,OCNNBrNBrO
213.83185754142391,1.392936685381403,1,5,133.38873971763198,CNCNBr
737.6490291456897,2.481034215363993,3,0,49.77663443405556,OClOCBrBr
675.7760700462183,2.2016152803612705,5,4,62.16773657153488,ClNClNC
764.8599393043469,2.647430556760668,0,8,43.60199830761218,ClClBrBrNBrNOBr
608.0036558718521,3.58929956925277,3,4,47.511216861805664,OOBrClC
529.3906371550529,3.877914432296561,1,5,52.527596484009045,ClOBrCCl
392.7701254034332,3.3087384573589667,4,7,79.09142670192139,ONClOClBrCBrClCl
752.9099383478093,4.733142175729608,2,10,10.333888111030372,CBrOOONNBr
706.2447226502859,-0.8906045039418302,3,0,109.89615140107809,OClClCNClO
131.6530690743326,0.1746679141012765,3,1,163.9655677973538,BrOCBrCCCOClO
118.4568821480764,-0.9546227501311472,0,8,184.43660223367624,BrNCClClCBr
363.5243568146347,2.8848482849276182,0,2,89.81198398271036,CBrNNNBrBrCl
667.387331547283,4.388183293699921,3,5,26.77352866159094,NOBrClONNNBrCl
791.0932905204611,0.4608937794577956,1,4,76.76510902731243,BrBrCCCBrBrCl
205.2918237724697,4.56220726877784,2,10,81.63506754881061,CONBrCC
515.8915007464946,-0.6383956582626349,0,1,129.4868233777321,OOCNNBrBrOOO
366.62359964171503,4.606616160833086,1,6,60.728447364234185,OBrBrOON
778.9400784702223,1.1097361234378065,4,3,67.47022146725877,BrOBrClBrNNClO
689.4832461949961,-0.3914750293047009,0,0,103.67251138070384,OCOBrNCO
686.8300932977965,1.9152305551179536,1,3,65.55906241914288,ClOOBrBrOBrBrCl
428.0852118564792,0.5406594063230477,1,5,120.8116917458893,OBrOBrNNNOO
390.3736516363657,0.709237411771537,2,6,122.71600334926202,ClNOClOBr
291.38495035149435,0.8437397895577194,2,6,132.84788471343455,CCNCBrOOBrO
139.46284765564897,3.818155386995981,4,6,102.26455425977754,NNOClN
705.3056633785372,2.234967660051527,1,2,57.9206644101574,NClBrNCClONCl
669.0307063910543,0.8678461949360219,5,5,85.24039178551784,ONBrONO
799.8023713002914,2.66200269986551,1,7,38.99132525637174,BrBrClCC
797.6457859517337,3.2969040453391614,2,3,28.679209333713928,NNClCBr
488.8021939218392,0.6357440044012026,5,7,111.63732568641672,ClClOClBrOC
638.2911906263573,1.4812946091521093,0,1,78.85869101917018,ClClOClClClBrCCBr
761.3360109176996,-0.2686834399783147,0,9,92.6443893015928,ClCClOBr
694.753173474188,0.0868960972080818,3,8,95.04091836225848,NCBrCClCBr
273.1436712202384,3.086707123789897,2,8,97.74525570097192,NOCBrO
415.3808947170655,0.0886300861737616,3,7,129.93355339080412,BrOBrCBrOOCl
190.4115906060465,2.150980302002361,5,9,123.68221280753818,COClCBrBrCOBrO
767.8357190811057,3.254277570334596,2,9,33.115908942618525,ClCClClCClC
524.3222441156161,-0.358738461431537,4,0,123.7720271760736,BrBrBrNONBrO
260.0499638524239,2.4038733177734213,1,1,110.76253255555666,OOBrOBrO
570.1904790840997,0.5393767022081826,4,5,103.06991174435116,CNOClClOClClBr
532.689768320527,4.777561251425479,5,9,37.12109143617614,OCClOClClN
350.7139026229884,1.9012738803195488,2,4,107.80619750013398,CNBrOClBrBrC
179.49031453974033,3.8359552986509486,5,8,96.96445570501665,NBrNNCBrBrCl
570.1012369149597,2.3013592529375706,1,4,73.71469117000386,CNCClBrBr
464.2153906326553,-0.739524802871085,0,1,137.63182288543615,OCNClBrOC
640.6228742149475,2.798908253564134,0,9,56.60700316372933,ONOCO
464.1144507783954,4.708420053239943,5,3,46.84535943203487,BrBrCBrCOC
696.5270502229781,2.609670920877987,3,8,52.77293670749461,BrCCNCCOClN
486.3347871421399,3.915133156560741,2,0,57.289265664553504,NClClNONBrBrCl
492.6565800747704,4.305238780090447,2,10,49.99728115581293,CNClBrONOBrC
713.6575218608415,0.3684786316935948,0,0,87.98483257250157,NCOCBrCBrC
382.4380063486779,0.2722690394493599,4,6,130.9907652155926,OBrBrNOC
193.81065991544853,2.66588593310595,1,10,114.67556862546977,NBrCBrNOCN
120.14787341933727,1.4661708188402285,4,2,143.87866884191237,CCOCNNBr
628.5960789715333,4.0391678172003225,4,9,37.43935984188629,BrBrBrBrOOCl
534.2166859474253,4.400138740388067,5,1,43.22060191677072,NBrONNC
592.8558376694565,1.1205282758163086,0,8,90.55088236104612,CNNCClBrO
249.0749130562375,0.4212233538468923,0,2,145.1785799705221,BrClClOO
195.46003291073885,3.683153091463171,0,1,97.51494436177146,ClNClCNCO
110.18126596751736,0.6488362132888166,5,7,158.74673819924672,ClCBrNBrClO
345.41129116461786,3.935685911082071,3,9,74.56215675305494,NClOCC
512.9423807982432,1.542429521892577,4,5,93.50837703534332,OBrBrCBrOC
374.57083156981264,3.005299395748823,5,5,86.42365612462638,BrNCCCNCC
406.2324454166104,-0.4267881169919909,2,9,139.6674129394569,NOOBrNBrOBrO
732.9110861456239,2.743155948059438,1,10,46.00018176413971,CBrClBrCClBrOO
343.7788269163102,1.7106060724233747,3,6,111.85087876173831,CNCCCONNClC
459.7926424118676,2.519650779052845,2,6,83.86507338096914,BrClNClCl
648.5571089188002,0.0080852464691805,4,10,102.12894061066363,BrClNNBrOOClCO
377.5799476248891,3.421242469665093,0,5,79.11513205247064,OBrClCOBrOO
535.4606901595114,4.176782465259372,4,3,46.78770597573821,NBrCClNBrN
703.6545961227216,0.3004388005446539,5,10,90.36919547558222,ClOClCNOBrCl
764.6644365603495,-0.4257126668790296,1,8,94.84548987794012,OOCNOBrBr
202.95143665032657,-0.8581684837219816,5,5,172.26721181407555,NClBrOCOClClCO
748.6113376130461,2.851829002659596,3,3,42.22643275404264,ONBrBrOONClN
444.4814051556767,2.6425642165326844,3,2,83.73042074666233,NBrNOBrClONN
280.77107180927084,2.28018447628442,1,3,110.23387475243416,BrCOBrO
421.3950293667829,0.3916825766958525,2,2,124.1309117175546,BrNClCClO
786.022802699834,1.3454359754330882,2,1,62.656550071969285,ClNBrOClCl
444.8326657950087,2.5668580111170383,3,4,84.94828325700661,ClCClCBrOCN
330.1261272012557,1.9806011531550165,3,1,109.0575482139261,BrBrCOBrCNBr
543.380598021708,4.926713121289324,0,5,33.29887322579777,OBrOClCBrBrBrClO
268.10193314473514,-0.1813614846596012,2,2,152.84328310123482,NCCOClNNC
153.10432967606474,3.170867324285563,1,5,111.34750338573254,CBrNOCN
190.21580533745447,1.4259126086257528,2,10,135.791147522389,CClOOBrNCONCl
189.6320872704407,1.5691976895536888,0,9,133.47602759863344,OBrClBrClBrN
206.33188545860605,3.305586593949057,5,8,102.44873775185664,ONCNClCBr
197.1790208545871,3.1546169079462176,3,0,106.10900726073966,CONCBrC
548.6123213622502,4.94753596221313,3,5,32.297860459499894,BrCClCBrOCl
227.31605907940136,-0.2296342632752486,0,8,158.7460636696623,OCClNNO
341.9670983267042,-0.375342103695002,1,10,146.84314777074533,OCBrCOOO
727.7518869342083,3.346032902772447,3,3,36.59713242034984,NBrOCBrOBrNN
431.77314818401067,2.4703215020384546,4,10,88.18966477635776,NOOCC
567.290416964719,0.6449639993588352,3,1,101.67263122342952,BrBrBrNNClO
220.6239098411409,-0.5234837860660804,4,3,164.48007437095873,CONOClClOOCl
234.60231316606956,-0.4860505024214168,0,0,162.10888589459827,OOONBrBr
128.6080313865352,4.36514524798471,0,2,94.50490861027126,ClBrClClOOBr
218.2545441505152,0.1512039483124574,3,9,153.53144950931133,BrNOBrOCBrClClBr
295.013237322371,0.9402293726931246,2,8,130.78618912315153,OBrCClNN
223.9073389937228,0.3599384133619281,4,9,149.34594240308584,NBrClClCBr
162.09177362993893,1.1299778349916236,1,4,144.23889771306392,OCNONCC
184.44510977042057,-0.5834569435234398,3,10,170.0019770040881,ClOBrBrNBrO
422.545137622908,2.114358745449622,1,5,95.27587870630946,NCClNBr
244.43360288405475,-0.5943246184467106,3,2,162.68454328027167,ClCClCBrNOCOCl
354.9889027336528,3.802139046934169,2,4,75.59073637605725,CClOClNOBrCNCl
452.3920895983998,0.4022724914625981,2,10,120.07978060915671,ClCNNO
583.2763800405558,2.2400714876270635,2,7,73.08926103447948,COBrOONBrCBr
127.51849788876925,4.280474525368749,5,5,96.05227900775802,NNONBrCBrN
659.5872792363299,2.9052642142831653,2,3,52.46385319073934,BrClCOBrCNOO
539.5302726436355,2.197746719308012,0,1,79.26293726441203,CNCNCBrNO
157.23132236421034,0.9460025186922536,0,8,147.91270939293614,NClCNNBrOOCC
711.5050368747441,0.9980114783491876,5,0,77.7616790848372,ONCClClClNCNC
744.6106803722693,3.016921731189141,4,0,39.97496943364733,BrOCNOBrCOC
142.75457189840463,4.964836167327006,1,3,82.74174239058266,OCBrNClCl
293.81435370304257,2.971035139096272,3,6,97.0892868021818,NNNCNCBrN
664.3408958551429,2.3467005042201494,3,0,61.17904628110465,ClBrClBrCCNClNCl
623.7817832685608,3.3839030614354764,5,8,48.96222606750528,CCClCBrCCl
229.16471354946407,1.7912336737023091,0,3,124.83384957794516,BrOCNOBrCCBr
246.5445263356972,-0.6391459443952887,3,2,163.1676999479593,NBrClBrCClOON
359.3304719539674,2.373780895267459,0,0,98.8540094179631,ClClBrOOCBrCCl
439.1660896337149,4.745751707032281,4,9,49.34171034524762,NOBrNCCN
532.7783400712071,0.0518176541459578,1,3,115.87241325533316,OCClONOBrOOO
358.2395476988407,3.1400293449239944,4,8,86.21956745557834,CNCBrC
423.7743012932035,0.2056021319543388,5,9,126.9348434724439,ONNCCl
623.2296566936295,2.214966106838488,2,5,68.51352446598817,ClClBrNCNONClBr
125.67824202341852,-0.4199413021196823,2,5,174.6225747824007,ONOOCBr
276.7058610408145,1.7022256175491108,2,0,120.37467374407966,BrBrCBrNCNClO
599.3447101191866,3.5369799733714764,4,9,49.465578345577065,OOClCNNN
726.6447863810396,1.0854291454338925,3,1,74.41224927847185,BrCClBrOC
458.1742094809663,2.989470346923308,1,10,76.23705136615742,NBrCCCBr
472.4794396857209,3.772699764738375,2,5,61.39507396031196,CClClNONOBrO
175.02040793784323,4.563066916876716,5,1,85.40466705982433,ClClBrOBrCNCBr
413.1886567764183,0.4078524911327212,5,2,124.88720971740236,OOClClClN
472.8320865185162,1.395895494855849,2,3,100.96439760425466,ClNBrCClClBrCOCl
269.7293525443108,-0.0855039200174954,2,10,151.04222959891942,NOOOCClCClO
288.4702616645667,4.954901012950251,1,4,64.69286707609164,CONNBrO
364.0989141732359,4.562005807545772,2,8,61.78753893591599,CCNClCOCClCl
114.04983844440846,2.2397427816833577,1,3,131.74805716639298,NBrNOBrBr
325.45541590822484,4.052199766258528,5,10,75.11474357382977,BrOCNN
248.01360489758125,2.1257478636322533,2,8,116.90250166059812,OCBrNCl
329.2481465245403,2.7415141280165582,4,10,96.4854128841565,ClNNBrONOOCCl
183.83349227347583,-0.4652534073039003,4,9,168.10837025421387,OBrCNClOCCBrN
723.3690965179264,3.531622522980848,5,2,34.0518208855784,CCCOO
515.5147174878341,-0.233719098188591,1,7,122.78931195049724,OClOOOBrNO
575.3716234011426,3.95640578151517,4,0,45.47178404960434,CClClClBrBrBr
652.4198670251368,3.692168526022315,1,10,40.24470785481932,ClClBrClCBr
448.9095392503401,3.2524681864578584,4,8,73.01183781940985,ONCClNONNOO
160.8442016611966,-0.7830377168514273,4,8,176.2784367398742,NBrClBrClCO
475.9745792729834,0.8187701356719717,1,9,110.1903419963442,ClOBrBrCClBrClOCl
510.7887826146154,0.5786754194650572,3,1,109.84014518208878,OCOOBrBrNNN
621.807631929031,1.1608184448291148,4,3,86.26040526171921,ClCBrBrBrOBr
402.1616823607756,-0.4741435194169687,2,7,140.9655150285192,BrClClClCl
189.30621195689463,4.6217469381863765,5,6,82.64094120228188,CBrClCONBrBr
298.6431340591071,2.3228134442742574,3,0,107.289384171374,BrCClClClNCBr
354.1576074790446,0.8331458639481413,1,4,125.17786799931709,OBrCNBrN
552.1420689321209,1.3818891024457003,3,6,91.28408967605654,ClBrCOC
499.54481326823833,1.683215243029014,0,3,92.83664429098664,COOClN
349.2677081284924,2.6035660001637035,0,0,96.28210314787673,BrClNClClNON
790.5606741550857,2.094076566178986,4,8,49.61197296096451,OCNBrCOCl
524.0423735498209,4.516351839286504,4,4,42.55550598483065,OBrNClNCCClC
266.05875421519613,1.981780897434981,2,10,117.04630743251748,COClClNCNNC
171.2477308342826,4.952948088939876,5,1,79.37823216338342,BrCCCNClClNOO
207.0013974290324,4.108549746470574,3,7,88.98232954686137,CClOCBr
272.1704098691557,0.2510630861440148,0,10,145.12764733062195,CNClNBrONC
212.47696128168897,4.5835712878634975,4,1,80.38085837539725,ClCClCNNONBrCl
230.59691683591404,-0.3018016126871434,5,2,159.53874560696312,BrOBrNOONCO
299.566618085693,3.904698250947149,3,9,80.80920189016922,ClCClNNC
221.3615167063284,1.2837397608594805,4,0,134.26748106405094,BrCNCNCClC
727.7357972384976,4.267845922670417,4,10,21.23559330068085,NBrCNCC
156.16362196314955,4.208340140644702,0,1,93.67387824386128,BrBrNBrClBrCNNBr
467.1579726991783,3.835552400705727,0,6,61.0127134008406,BrCClClCClC
387.2777788927631,3.740182617842368,4,9,72.58723400769847,NBrNOBr
787.6650318360245,0.8280748345882447,1,1,71.07395711069286,BrClNClOClCl
178.42723151763664,-0.5144843016924869,4,5,169.60466775517023,CBrBrNClClBrClC
378.4989193320192,1.4178810725909687,5,2,112.38961720698146,NBrCNOOCNN
778.6293032927582,0.041147089919052,4,3,85.31888558975436,ClOBrCCl
705.8549881257862,3.16970653341477,2,10,42.27301759403056,ONCCCl
671.950449664496,1.076598359226713,2,7,81.39622113815945,CCONCClN
280.53197893145784,4.853661205159489,2,2,67.37248254757628,ClOCClCBrClBrClBr
219.62131117304608,2.845832464071992,1,9,108.45012836883603,NOClCCOC
568.0502539471017,3.9348833818061655,1,5,46.74566189317619,ClBrOCBrBr
750.5631923893101,-0.2048519635489094,4,0,92.9271336771514,ClCCClClBrNO
489.73402510975086,4.172086893635735,2,6,52.58179863401888,COClCOOClNBr
500.1288826289299,4.536543143080366,1,7,45.20817062004433,OCOClBrClC
295.9853655621989,1.922371512913616,0,10,114.29563742283152,NCClOOC
638.6450532343558,2.637517626505865,4,7,59.544074570607776,OBrNCNCClNBrBr
230.93062399026635,3.5888588054179724,5,2,94.65269191091716,CCBrCOCCBrON
326.57546548297057,0.0490317635624752,3,9,141.69420408858744,NBrBrCClBrOClNN
397.8055070314917,2.0153964587806543,4,0,100.0177039747193,CClClClClCBrN
455.3272650791185,1.3919781666338786,3,8,103.21778908787888,OClBrNBrCC
269.68681269055617,-0.1217560470265053,2,5,151.65174919745556,ClClNNOBr
180.3857773174425,1.2052065337491884,3,10,140.69833560616652,OOCClNCCl
527.4340297091428,-0.5909661436870386,2,8,127.2535153478078,ClClClNBr
302.04138726817905,-0.8451285583030781,0,6,159.66363589652892,BrClBrClCBrClOClN
506.8667549958286,-0.1890022650710634,3,0,123.12502671003917,CClNOBrCNBr
208.05390069194164,4.778690669535044,4,0,77.6817512545899,OOClClNN
436.7980712983722,2.2971772153701018,2,5,90.44728749820176,OOONClClO
472.8126027861101,4.79493296691932,4,4,44.31620853641424,ClOOBrOCl
136.27647577569883,1.594987269980792,1,8,139.71565269502446,CBrOBrOBr
335.62299473574444,0.8708967985115574,2,1,126.86551234950598,OClOONClC
194.090273857282,2.036851177041465,3,7,125.12452948381534,BrCClClClNBrCCC
144.36247933093742,1.6370701317974603,2,10,138.00352122034184,NCNNBrBrCl
792.9721626729616,-0.3660118944295365,4,4,90.3120112397054,ClCNCClOBrCCN
325.6476914823061,2.8449578881412374,0,1,95.21140709569111,CClCOBrOO
666.9121120982444,0.2962290950575976,2,9,95.03216773675948,ClCBrClNOOOCl
278.24845833463473,2.717527729386977,3,10,103.2601472183877,OClCClBrCO
577.0519055567505,2.9012065543889203,1,10,62.84840256559085,OOOBrCBrCl
632.1595019227806,-0.0878508812281113,5,5,105.77757694678762,CClClNON
516.947118425491,-0.631902237335991,0,9,129.24664748574682,BrBrNClCBrNCC
430.10333198511086,3.6845695164106393,1,7,68.16092489501717,CClOCBr
388.288639903088,1.7588025426159213,2,3,105.48387763518198,BrNClClBrCCON
344.2077865800967,-0.6510172269671453,4,1,151.15764712694033,NOBrBrBrNNOBr
750.6704009734781,4.969197903018603,4,10,6.679568161338518,NNBrCBrOBrClOC
681.4335854514104,-0.6533166340218002,3,4,109.04274571893704,BrCOOClNNClO
775.5188374665588,3.170211373151319,4,1,33.55662243082483,BrBrNBrOClNClN
187.00805643988133,4.902073551580481,0,1,78.25610041867347,BrNBrNN
